Timestamp,Compressor_ID,Running_Status,Current_A,Power_kW,Pressure_bar,Flow_m3h,Temperature_C,Load_Percent
2026-02-11 14:00:00,CP-04,Running,47.93,20.52,6.49,287.54,30.04,56.43
2026-03-07 14:00:00,CP-01,Running,52.54,24.13,6.77,322.33,29.37,60.27
2026-02-23 10:00:00,CP-03,Stopped,28.94,11.99,7.05,2.14,27.98,0.47
2026-03-25 15:00:00,CP-01,Running,49.67,23.14,6.48,319.6,28.66,66.79
2026-01-28 06:00:00,CP-05,Stopped,27.26,11.83,7.08,19.13,28.46,3.84
2026-03-29 12:00:00,CP-04,Running,49.01,21.08,6.61,299.71,29.17,58.53
2026-02-06 05:00:00,CP-02,Running,51.68,23.68,6.81,390.83,32.5,73.07
2026-03-16 12:00:00,CP-03,Stopped,27.8,11.52,6.83,4.08,28.03,0.82
2026-01-19 13:00:00,CP-02,Running,51.79,23.67,6.7,368.76,29.44,71.93
2026-01-19 10:00:00,CP-05,Running,52.69,26.96,7.01,376.73,31.96,74.44
2026-02-13 04:00:00,CP-05,Running,53.65,27.84,7.16,390.82,32.2,81.0
2026-03-14 22:00:00,CP-05,Running,51.8,26.75,6.95,402.46,29.6,78.72
2026-02-28 15:00:00,CP-03,Running,45.84,21.84,6.74,296.25,29.0,59.05
2026-02-08 21:00:00,CP-02,Running,48.72,21.95,6.48,339.51,28.82,65.47
2026-03-09 21:00:00,CP-03,Stopped,30.63,12.89,6.85,36.16,24.77,6.76
2026-01-20 12:00:00,CP-05,Running,53.89,27.73,7.0,385.05,28.45,77.19
2026-03-24 09:00:00,CP-01,Running,54.77,26.16,6.78,419.41,30.63,78.19
2026-02-12 15:00:00,CP-04,Running,44.73,18.98,6.28,256.9,27.04,52.54
2026-03-28 01:00:00,CP-01,Running,51.38,24.16,6.82,377.31,30.67,70.99
2026-02-23 14:00:00,CP-05,Running,54.56,28.01,6.84,373.43,29.6,76.1
2026-03-01 07:00:00,CP-04,Running,50.94,22.34,6.75,367.34,29.78,67.35
2026-02-08 07:00:00,CP-04,Running,51.0,22.57,6.78,357.85,31.05,71.49
2026-02-20 12:00:00,CP-01,Running,54.94,26.11,6.81,388.59,30.28,75.89
2026-03-25 01:00:00,CP-01,Running,52.98,25.16,6.93,364.21,30.37,75.56
2026-03-22 07:00:00,CP-05,Running,58.77,30.64,6.99,424.07,32.18,83.22
2026-01-22 18:00:00,CP-04,Running,46.28,19.7,6.2,259.76,27.77,53.89
2026-02-11 14:00:00,CP-01,Running,56.02,26.69,6.68,380.86,30.03,77.07
2026-01-23 14:00:00,CP-02,Running,47.61,21.29,6.49,313.13,28.98,61.97
2026-01-07 15:00:00,CP-05,Running,55.3,28.56,6.88,397.81,29.35,78.81
2026-02-02 14:00:00,CP-03,Running,50.52,24.58,6.88,361.57,30.18,68.68
2026-01-10 10:00:00,CP-03,Running,54.14,26.41,6.88,344.9,30.49,69.86
2026-01-17 13:00:00,CP-03,Running,53.7,26.3,6.74,386.05,30.51,71.67
2026-03-29 11:00:00,CP-03,Running,57.25,28.23,6.91,373.63,29.71,74.81
2026-03-25 16:00:00,CP-03,Running,47.69,22.83,6.8,288.5,27.71,61.34
2026-02-13 23:00:00,CP-02,Running,51.36,22.92,6.67,315.08,29.19,60.96
2026-02-26 13:00:00,CP-01,Running,45.13,20.76,6.84,305.11,30.58,60.89
2026-03-21 21:00:00,CP-04,Running,46.79,19.92,6.39,266.55,27.41,54.15
2026-03-29 02:00:00,CP-02,Running,50.26,23.18,6.74,364.68,32.15,76.11
2026-03-01 23:00:00,CP-04,Running,50.68,21.85,6.55,311.14,28.72,59.76
2026-02-07 17:00:00,CP-05,Running,54.35,27.63,6.92,403.42,30.36,71.54
2026-03-31 07:00:00,CP-05,Running,55.26,28.59,7.05,405.41,31.9,79.73
2026-02-23 04:00:00,CP-03,Running,56.16,28.06,7.05,390.04,31.55,81.0
2026-03-02 07:00:00,CP-03,Running,57.24,28.77,7.02,410.83,30.61,83.84
2026-02-05 21:00:00,CP-03,Running,48.83,23.26,6.79,327.72,28.93,58.99
2026-03-17 13:00:00,CP-01,Stopped,29.02,11.67,6.84,22.01,26.81,4.31
2026-03-18 17:00:00,CP-03,Running,52.72,25.81,6.69,365.6,29.09,71.41
2026-01-29 22:00:00,CP-01,Running,50.04,23.15,6.68,309.83,28.5,63.68
2026-03-12 11:00:00,CP-02,Running,53.2,24.0,6.82,352.08,31.5,65.96
2026-01-09 12:00:00,CP-01,Running,49.52,23.04,6.74,348.18,32.29,66.13
2026-01-24 10:00:00,CP-02,Running,49.83,22.94,6.69,381.95,29.88,75.34
2026-03-16 11:00:00,CP-02,Running,49.29,22.24,6.67,343.15,30.48,65.97
2026-01-28 21:00:00,CP-02,Running,46.44,20.58,6.7,282.36,28.37,57.89
2026-03-16 18:00:00,CP-04,Running,44.34,18.45,6.49,229.26,28.2,43.96
2026-03-17 12:00:00,CP-02,Stopped,28.95,11.3,6.64,22.21,28.2,4.69
2026-03-20 14:00:00,CP-01,Running,47.38,21.85,6.66,297.36,30.12,62.12
2026-01-26 17:00:00,CP-02,Running,47.12,20.86,6.52,272.36,29.83,57.52
2026-02-11 14:00:00,CP-05,Running,51.82,26.17,6.96,362.86,29.75,68.55
2026-03-22 15:00:00,CP-05,Running,51.59,25.88,6.89,324.97,29.64,65.31
2026-03-14 19:00:00,CP-02,Running,43.37,18.85,6.51,260.88,27.5,49.39
2026-01-15 15:00:00,CP-03,Running,51.85,25.24,6.94,339.43,28.02,68.88
2026-02-22 21:00:00,CP-02,Running,46.44,20.44,6.46,263.76,29.06,54.8
2026-01-09 23:00:00,CP-05,Running,54.59,28.12,6.86,411.7,30.25,77.61
2026-01-28 00:00:00,CP-02,Running,46.92,20.99,,318.02,29.43,62.13
2026-01-19 15:00:00,CP-02,Running,47.82,21.28,6.63,294.97,30.87,59.73
2026-02-04 21:00:00,CP-01,Stopped,26.58,10.6,6.65,4.74,25.67,0.88
2026-03-24 01:00:00,CP-05,Running,53.19,27.29,7.08,359.41,30.36,75.76
2026-02-23 12:00:00,CP-01,Running,55.53,26.26,6.84,341.34,30.52,73.66
2026-03-10 04:00:00,CP-01,Running,53.78,25.79,6.92,462.94,31.48,80.09
2026-03-20 06:00:00,CP-05,Running,53.66,27.75,7.13,415.79,30.96,79.36
2026-02-03 11:00:00,CP-05,Running,57.3,29.68,6.97,415.3,32.08,80.13
2026-01-15 14:00:00,CP-02,Running,49.31,22.12,6.59,322.21,29.51,63.46
2026-01-19 09:00:00,CP-01,Running,53.23,24.95,6.78,353.07,31.69,69.55
2026-02-10 00:00:00,CP-01,Running,56.55,26.94,6.88,407.15,30.44,77.01
2026-01-08 20:00:00,CP-04,Running,49.93,21.4,6.36,312.78,27.3,57.05
2026-03-17 12:00:00,CP-03,Running,49.31,24.18,6.87,379.56,30.33,72.31
2026-02-05 23:00:00,CP-04,Running,49.79,21.74,6.74,362.43,29.1,65.43
2026-01-20 07:00:00,CP-01,Running,50.23,23.76,,382.09,32.75,73.7
2026-02-25 02:00:00,CP-01,Running,55.36,26.19,6.79,371.95,31.93,73.76
2026-03-28 18:00:00,CP-03,Running,52.85,25.51,6.62,334.95,28.53,65.02
2026-02-15 21:00:00,CP-05,Running,53.47,27.53,7.07,406.46,29.49,77.31
2026-02-16 01:00:00,CP-02,Running,52.84,24.11,6.77,333.92,31.05,71.14
2026-02-18 00:00:00,CP-02,Running,49.44,22.12,6.74,304.16,29.25,62.17
2026-03-30 12:00:00,CP-05,Running,56.3,29.29,6.88,438.78,31.3,82.32
2026-03-14 10:00:00,CP-05,Running,55.63,29.06,7.03,449.79,31.67,84.27
2026-01-22 12:00:00,CP-05,Running,58.58,30.53,7.01,411.21,31.2,83.08
2026-01-27 18:00:00,CP-02,Stopped,28.96,11.36,6.61,34.26,25.71,6.62
2026-03-26 10:00:00,CP-05,Running,59.03,31.0,7.18,442.17,31.04,86.79
2026-03-08 23:00:00,CP-05,Running,56.29,29.4,6.9,438.23,31.6,84.05
2026-01-14 10:00:00,CP-01,Running,49.67,23.11,7.04,336.64,30.43,66.08
2026-02-27 12:00:00,CP-01,Running,51.7,24.14,6.76,341.42,28.79,67.75
2026-02-11 04:00:00,CP-01,Running,48.75,23.03,7.0,389.93,31.72,73.21
2026-02-22 12:00:00,CP-04,Running,49.63,21.5,6.66,306.37,29.46,61.82
2026-03-28 01:00:00,CP-05,Running,55.97,28.61,7.1,371.57,30.58,73.91
2026-03-27 00:00:00,CP-03,Running,54.82,26.78,6.83,378.91,30.0,70.45
2026-03-19 03:00:00,CP-01,Running,55.87,26.88,6.83,392.96,31.3,81.76
2026-01-28 13:00:00,CP-01,Stopped,26.77,10.66,6.74,1.35,27.19,0.27
2026-01-25 10:00:00,CP-01,Running,53.07,25.12,6.9,364.43,32.75,74.07
2026-01-12 06:00:00,CP-03,Running,58.19,28.77,6.96,389.68,32.93,76.05
2026-01-03 10:00:00,CP-02,Running,49.95,22.57,6.76,343.39,30.01,66.64
2026-01-15 02:00:00,CP-02,Running,52.74,23.85,6.83,370.26,31.9,67.14
2026-03-07 18:00:00,CP-01,Running,49.28,22.58,6.66,311.56,28.42,59.26
2026-03-16 18:00:00,CP-01,Running,46.31,21.4,6.65,327.33,28.05,63.04
2026-01-29 04:00:00,CP-03,Running,53.57,26.6,6.98,402.88,30.66,78.11
2026-02-12 07:00:00,CP-04,Running,52.49,23.21,6.72,366.7,31.08,71.18
2026-01-28 20:00:00,CP-05,Running,57.16,29.3,6.94,383.64,30.11,75.34
2026-03-23 07:00:00,CP-03,Running,58.66,29.56,7.07,407.48,31.85,85.11
2026-01-16 16:00:00,CP-04,Running,45.85,19.5,6.59,264.93,29.84,53.48
2026-02-25 15:00:00,CP-04,Running,41.4,17.55,6.54,265.78,27.64,52.25
2026-01-23 07:00:00,CP-01,Running,51.15,23.96,7.06,349.76,31.04,69.3
2026-01-23 11:00:00,CP-02,Running,51.48,23.4,6.69,334.93,30.19,69.48
2026-01-29 02:00:00,CP-01,Running,52.72,24.97,6.82,412.38,31.87,74.41
2026-03-22 22:00:00,CP-01,Running,54.7,25.35,6.62,307.72,28.86,64.36
2026-02-13 10:00:00,CP-05,Running,56.52,29.25,7.07,397.03,31.35,79.71
2026-02-04 14:00:00,CP-02,Running,52.76,23.76,6.51,348.29,28.87,65.15
2026-03-21 09:00:00,CP-05,Running,56.22,29.18,7.09,391.27,32.23,81.17
2026-03-30 03:00:00,CP-02,Running,55.18,25.38,6.8,357.74,30.8,74.85
2026-02-01 01:00:00,CP-03,Running,56.13,27.59,6.88,380.93,30.29,73.43
2026-02-13 07:00:00,CP-03,Running,55.53,28.15,7.02,444.25,33.28,87.86
2026-02-26 12:00:00,CP-04,Running,44.51,19.49,6.61,325.49,28.86,66.81
2026-03-03 05:00:00,CP-02,Running,52.54,24.12,6.89,373.88,30.82,73.94
2026-02-02 19:00:00,CP-01,Stopped,31.52,12.73,6.61,30.65,26.21,5.95
2026-03-10 04:00:00,CP-03,Running,53.46,26.5,6.97,428.85,32.09,77.21
2026-02-12 07:00:00,CP-02,Running,55.13,25.51,6.73,407.14,32.02,77.71
2026-02-09 11:00:00,CP-05,Running,57.93,30.22,7.0,423.64,32.57,83.63
2026-01-02 04:00:00,CP-01,Running,54.6,26.07,7.0,414.35,32.79,78.0
2026-02-08 07:00:00,CP-01,Running,53.18,25.17,6.96,379.63,32.82,73.92
2026-01-07 15:00:00,CP-04,Running,53.08,23.23,6.45,349.43,29.44,66.42
2026-01-18 01:00:00,CP-01,Running,51.52,24.13,6.81,343.59,30.64,69.09
2026-01-10 03:00:00,CP-05,Running,59.0,31.24,7.03,491.43,31.11,90.57
2026-01-03 01:00:00,CP-02,Running,53.87,24.74,6.78,375.66,31.17,74.18
2026-01-03 10:00:00,CP-01,Running,52.06,24.19,6.83,336.0,31.13,65.51
2026-03-21 15:00:00,CP-05,Running,50.26,25.21,6.96,338.52,28.06,65.25
2026-03-28 05:00:00,CP-04,Running,47.57,20.7,6.78,333.11,31.27,63.84
2026-02-23 21:00:00,CP-05,Running,54.32,28.0,6.82,398.79,28.64,77.96
2026-01-09 08:00:00,CP-04,Stopped,30.77,11.7,6.59,34.67,29.12,6.48
2026-02-14 01:00:00,CP-02,Running,50.55,22.82,6.78,348.83,30.36,66.27
2026-03-06 16:00:00,CP-04,Running,50.33,21.57,6.51,291.67,28.67,56.89
2026-01-23 16:00:00,CP-02,Running,45.14,19.94,6.7,288.48,29.42,56.48
2026-02-19 11:00:00,CP-03,Running,54.69,27.17,6.94,385.91,31.8,78.28
2026-02-12 13:00:00,CP-03,Stopped,31.85,13.27,6.81,14.2,27.18,2.88
2026-01-20 04:00:00,CP-05,Running,57.49,29.97,7.06,417.99,32.48,83.19
2026-03-29 04:00:00,CP-05,Running,57.98,30.41,7.11,429.98,31.16,86.12
2026-02-18 00:00:00,CP-03,Running,51.77,25.04,6.88,340.67,30.48,66.04
2026-01-03 23:00:00,CP-02,Running,46.71,20.73,6.6,316.59,29.12,58.55
2026-01-13 14:00:00,CP-02,Running,47.4,21.1,6.68,310.49,27.87,59.95
2026-01-11 07:00:00,CP-04,Running,53.38,23.88,6.8,435.88,30.87,76.65
2026-01-19 14:00:00,CP-03,Running,57.92,28.48,6.81,359.77,29.93,73.49
2026-03-26 01:00:00,CP-03,Running,50.9,24.87,7.06,350.79,31.22,70.48
2026-01-12 20:00:00,CP-02,Running,47.45,20.94,6.5,319.56,27.54,55.94
2026-01-21 05:00:00,CP-02,Running,55.08,25.39,6.76,379.09,32.14,75.81
2026-02-17 23:00:00,CP-05,Running,52.77,26.88,6.94,332.98,30.88,72.37
2026-01-29 00:00:00,CP-02,Running,48.23,21.39,6.75,303.06,29.91,58.17
2026-01-25 16:00:00,CP-01,Running,50.64,23.51,6.77,329.22,29.73,65.22
2026-01-29 00:00:00,CP-04,Running,48.52,20.96,6.58,324.02,29.99,60.52
2026-02-01 00:00:00,CP-01,Running,51.29,24.12,6.94,350.16,30.62,71.02
2026-03-17 19:00:00,CP-05,Stopped,26.21,11.26,6.84,0.16,25.97,0.03
2026-02-20 02:00:00,CP-02,Running,52.58,23.93,6.9,354.7,29.81,70.04
2026-02-13 22:00:00,CP-05,Running,50.83,25.9,6.97,398.11,27.88,72.54
2026-03-16 00:00:00,CP-05,Running,52.54,26.82,6.98,374.4,29.56,73.46
2026-03-25 15:00:00,CP-05,Running,54.31,27.7,6.75,379.14,28.62,72.93
2026-03-15 23:00:00,CP-04,Running,50.29,21.73,6.63,304.23,30.28,60.65
2026-02-09 11:00:00,CP-03,Running,53.87,26.76,7.02,410.78,30.41,78.29
2026-01-27 17:00:00,CP-03,Running,49.24,24.1,6.63,344.67,29.54,71.47
2026-03-07 21:00:00,CP-01,Running,49.37,23.2,6.7,395.05,29.82,70.75
2026-02-07 16:00:00,CP-03,Running,46.62,22.29,6.82,315.64,29.03,60.64
2026-02-06 02:00:00,CP-01,Running,51.33,24.3,6.97,417.89,30.74,74.16
2026-02-25 12:00:00,CP-01,Running,51.96,24.18,6.86,339.34,30.17,66.13
2026-01-01 06:00:00,CP-02,Running,51.75,23.93,7.07,398.86,31.95,77.31
2026-02-23 09:00:00,CP-04,Running,47.14,20.34,6.65,296.24,31.18,59.92
2026-01-28 22:00:00,CP-03,Running,54.03,26.61,6.83,362.84,30.55,74.31
2026-02-27 21:00:00,CP-04,Running,49.7,21.75,6.33,335.6,28.95,66.45
2026-02-22 03:00:00,CP-04,Running,51.74,22.63,6.63,315.95,31.23,66.15
2026-02-12 19:00:00,CP-01,Running,47.41,21.77,6.5,300.43,28.38,60.19
2026-03-08 12:00:00,CP-01,Running,53.85,25.08,6.94,337.87,30.89,66.59
2026-01-09 16:00:00,CP-03,Running,53.24,26.04,6.78,410.95,28.94,71.06
2026-02-08 15:00:00,CP-03,Running,50.76,24.65,6.8,355.21,30.63,67.74
2026-01-10 02:00:00,CP-05,Running,53.54,27.65,7.04,419.93,31.61,78.72
2026-03-24 15:00:00,CP-05,Running,52.62,26.73,6.92,344.47,28.08,71.19
2026-03-21 11:00:00,CP-03,Running,53.83,26.68,6.79,379.09,29.92,77.23
2026-01-15 20:00:00,CP-02,Running,49.4,22.01,6.56,301.64,28.58,60.38
2026-01-18 01:00:00,CP-05,Running,54.28,28.39,6.95,458.08,31.96,84.72
2026-01-16 21:00:00,CP-02,Running,51.26,23.04,6.64,321.3,28.23,64.36
2026-02-26 23:00:00,CP-04,Running,48.37,20.93,6.58,300.16,29.22,61.28
2026-01-01 11:00:00,CP-03,Stopped,28.01,11.72,7.02,22.49,27.33,4.4
2026-02-07 19:00:00,CP-02,Running,47.72,21.05,6.68,284.96,26.63,55.83
2026-02-14 06:00:00,CP-04,Running,48.03,21.22,6.74,362.32,31.03,70.72
2026-01-30 12:00:00,CP-04,Stopped,29.22,11.02,6.61,16.29,27.31,3.22
2026-03-12 07:00:00,CP-03,Running,56.47,28.57,7.03,407.27,32.19,86.87
2026-03-17 05:00:00,CP-02,Running,55.36,25.73,7.02,405.62,33.6,79.8
2026-03-06 23:00:00,CP-05,Running,56.26,28.84,6.99,398.93,28.83,75.32
2026-03-27 06:00:00,CP-01,Running,58.28,28.16,6.79,434.39,32.73,83.68
2026-01-04 11:00:00,CP-01,Running,48.59,22.57,6.83,326.16,29.53,65.43
2026-02-22 17:00:00,CP-05,Running,49.11,24.73,6.91,336.79,29.31,67.22
2026-01-22 04:00:00,CP-03,Stopped,29.42,12.26,6.96,13.33,28.02,2.77
2026-02-24 16:00:00,CP-01,Running,48.35,22.15,6.63,302.33,28.38,59.02
2026-02-08 23:00:00,CP-05,Running,52.47,27.0,7.01,413.25,30.07,77.21
2026-01-30 14:00:00,CP-01,Running,52.15,24.69,6.83,381.38,27.56,74.15
2026-03-14 16:00:00,CP-03,Running,50.71,24.67,6.96,340.49,30.14,68.63
2026-03-11 15:00:00,CP-05,Running,56.75,29.18,6.95,421.94,27.86,76.76
2026-03-13 12:00:00,CP-03,Running,52.98,25.7,6.83,364.47,28.49,67.37
2026-03-24 14:00:00,CP-03,Running,54.03,26.36,6.83,351.25,29.51,69.95
2026-02-27 21:00:00,CP-03,Running,49.62,23.94,6.78,312.92,29.13,64.74
2026-01-20 12:00:00,CP-01,Running,52.47,24.68,6.83,349.7,29.37,71.13
2026-02-07 20:00:00,CP-05,Stopped,28.14,12.29,6.87,34.04,26.48,6.51
2026-02-13 14:00:00,CP-05,Running,47.24,23.97,6.78,325.83,28.25,70.67
2026-02-04 01:00:00,CP-03,Running,53.31,26.26,6.96,416.19,31.78,74.29
2026-03-29 00:00:00,CP-01,Running,49.75,23.03,6.87,358.8,32.18,63.81
2026-01-15 13:00:00,CP-05,Running,53.83,27.77,7.02,395.48,30.11,78.26
2026-02-17 09:00:00,CP-01,Running,53.96,25.21,6.88,341.0,31.02,68.09
2026-01-08 22:00:00,CP-04,Running,52.71,22.93,6.48,346.31,27.26,63.68
2026-03-04 02:00:00,CP-01,Running,50.49,23.59,6.86,351.16,32.26,68.03
2026-03-27 18:00:00,CP-04,Stopped,31.51,12.02,6.51,37.92,25.84,7.8
2026-02-05 23:00:00,CP-05,Running,52.2,26.37,6.99,373.8,30.23,68.47
2026-02-02 09:00:00,CP-04,Running,51.79,22.94,6.8,369.4,29.32,72.03
2026-03-31 15:00:00,CP-04,Stopped,29.24,10.97,6.46,6.69,25.45,1.28
2026-01-19 14:00:00,CP-02,Running,50.57,22.5,6.58,285.04,29.2,59.67
2026-03-01 01:00:00,CP-03,Running,54.77,27.07,6.81,396.31,31.26,76.0
2026-03-12 22:00:00,CP-01,Running,49.55,23.11,6.67,360.43,29.25,67.19
2026-01-11 10:00:00,CP-03,Running,55.28,27.65,6.97,406.97,31.29,81.45
2026-01-10 04:00:00,CP-03,Running,55.46,27.81,7.02,426.35,32.79,82.69
2026-02-23 21:00:00,CP-02,Running,47.22,20.95,6.52,264.87,28.78,58.54
2026-03-13 14:00:00,CP-03,Stopped,30.48,12.83,6.84,36.33,26.06,7.0
2026-02-10 07:00:00,CP-01,Running,52.35,25.05,6.77,426.84,30.43,79.16
2026-01-27 08:00:00,CP-05,Running,57.65,30.18,7.1,421.75,31.77,85.24
2026-01-17 14:00:00,CP-01,Running,45.02,20.62,6.76,294.81,27.61,58.96
2026-02-18 21:00:00,CP-01,Running,47.74,22.06,6.7,309.24,30.2,62.92
2026-01-09 14:00:00,CP-03,Running,49.31,24.0,6.88,370.52,28.46,68.86
2026-03-23 18:00:00,CP-02,Stopped,29.53,11.57,6.54,29.05,27.18,6.06
2026-01-08 10:00:00,CP-03,Running,54.76,27.16,6.98,417.59,30.61,77.5
2026-03-12 23:00:00,CP-05,Running,56.52,29.31,7.07,431.06,31.44,80.8
2026-02-13 20:00:00,CP-01,Running,45.42,20.73,6.59,291.07,28.54,57.38
2026-03-04 18:00:00,CP-03,Running,51.53,25.18,6.69,386.92,28.13,70.58
2026-02-02 07:00:00,CP-05,Running,55.66,28.87,7.17,402.14,30.24,80.82
2026-01-03 00:00:00,CP-01,Running,53.68,25.47,6.92,376.21,30.46,75.21
2026-02-23 23:00:00,CP-02,Running,49.83,22.25,6.56,295.22,29.24,61.29
2026-01-30 09:00:00,CP-03,Stopped,28.47,11.88,7.07,16.99,28.74,3.43
2026-01-31 08:00:00,CP-03,Running,54.63,27.12,7.05,397.8,32.38,77.95
2026-03-20 16:00:00,CP-01,Running,50.78,23.86,6.64,349.64,,70.69
2026-03-23 17:00:00,CP-04,Running,45.87,19.42,6.4,244.09,27.73,51.43
2026-02-12 20:00:00,CP-04,Running,45.58,19.31,6.53,257.58,27.51,51.82
2026-03-13 11:00:00,CP-03,Running,52.3,25.92,6.98,414.43,31.46,77.22
2026-01-19 11:00:00,CP-04,Running,51.71,22.57,6.68,346.06,31.81,65.21
2026-02-02 10:00:00,CP-04,Running,48.41,20.98,6.68,309.53,30.65,62.05
2026-01-01 19:00:00,CP-04,Running,45.14,19.14,6.56,251.2,27.92,52.27
2026-01-21 08:00:00,CP-01,Running,56.97,27.18,6.96,389.54,30.91,77.84
2026-01-26 22:00:00,CP-03,Running,55.64,27.54,6.74,387.93,29.0,76.59
2026-01-26 01:00:00,CP-02,Stopped,27.53,10.66,6.8,5.25,27.13,1.13
2026-02-13 03:00:00,CP-05,Running,56.17,29.22,7.13,419.65,31.31,82.2
2026-03-27 23:00:00,CP-03,Running,51.27,25.28,6.72,356.28,30.71,74.86
2026-03-24 20:00:00,CP-05,Running,51.29,26.16,7.03,359.65,29.93,73.08
2026-02-08 02:00:00,CP-05,Running,55.79,28.84,7.16,402.01,30.76,79.26
2026-03-29 01:00:00,CP-03,Running,55.71,27.32,6.81,358.24,31.11,72.23
2026-02-23 22:00:00,CP-05,Stopped,29.44,12.72,6.94,10.88,26.19,2.16
2026-02-04 09:00:00,CP-03,Stopped,30.1,12.5,7.17,8.2,28.39,1.6
2026-03-11 01:00:00,CP-04,Running,46.27,20.23,6.7,326.68,30.27,65.98
2026-01-15 13:00:00,CP-04,Running,47.55,20.37,6.64,285.94,28.52,56.7
2026-03-19 20:00:00,CP-03,Running,50.22,24.0,6.75,307.22,28.39,60.46
2026-01-04 09:00:00,CP-05,Running,52.83,27.42,7.02,405.73,32.6,81.1
2026-03-28 13:00:00,CP-05,Running,56.23,29.11,6.79,407.47,29.28,79.92
2026-01-25 00:00:00,CP-05,Running,54.5,28.03,7.05,397.37,30.4,76.83
2026-03-21 11:00:00,CP-01,Running,52.16,24.24,6.86,303.28,30.88,65.61
2026-01-08 17:00:00,CP-02,Running,46.71,20.83,6.51,329.36,28.83,60.71
2026-03-26 10:00:00,CP-03,Running,51.61,25.34,6.88,361.36,29.97,72.88
2026-03-26 02:00:00,CP-02,Running,54.26,24.83,6.77,354.73,30.59,72.43
2026-02-11 03:00:00,CP-03,Running,56.46,28.14,6.98,420.3,32.27,79.8
2026-02-21 00:00:00,CP-02,Running,51.99,23.95,6.72,382.12,30.26,75.6
2026-01-19 07:00:00,CP-02,Running,54.85,25.03,6.84,345.74,30.99,71.12
2026-02-04 21:00:00,CP-05,Running,53.21,27.06,6.96,386.84,26.89,71.61
2026-01-07 22:00:00,CP-02,Running,48.42,21.77,6.56,336.36,27.99,64.48
2026-01-19 18:00:00,CP-05,Running,49.08,24.67,6.72,327.7,30.58,66.23
2026-01-11 12:00:00,CP-04,Running,48.3,21.01,6.5,357.4,30.4,63.72
2026-03-19 09:00:00,CP-03,Running,59.44,30.04,6.93,436.05,31.28,86.48
2026-02-20 17:00:00,CP-01,Running,49.76,22.88,6.71,311.72,27.8,60.78
2026-02-11 06:00:00,CP-05,Stopped,28.37,12.39,7.22,35.58,28.2,6.4
2026-01-25 06:00:00,CP-01,Running,55.35,26.21,6.95,369.0,30.93,74.34
2026-01-29 03:00:00,CP-04,Running,56.15,24.77,6.75,362.27,29.87,70.13
2026-03-29 00:00:00,CP-02,Running,51.16,23.06,6.73,318.21,30.29,65.5
2026-01-12 01:00:00,CP-02,Running,58.07,26.94,6.78,396.7,30.66,78.91
2026-03-23 17:00:00,CP-05,Stopped,25.16,10.82,6.93,1.21,24.92,0.25
2026-03-04 10:00:00,CP-04,Running,50.06,21.77,6.69,333.08,31.24,63.5
2026-02-11 02:00:00,CP-05,Running,55.03,28.27,6.98,396.18,30.94,76.3
2026-01-24 13:00:00,CP-01,Running,53.8,25.64,6.67,390.25,30.51,77.29
2026-01-26 09:00:00,CP-03,Running,55.81,27.72,6.89,390.65,30.67,78.24
2026-02-06 19:00:00,CP-04,Running,45.22,19.12,6.57,276.04,27.38,50.93
2026-03-28 08:00:00,CP-04,Running,51.42,22.44,6.75,332.27,30.58,65.09
2026-02-12 09:00:00,CP-05,Running,52.77,27.07,7.11,402.77,30.84,75.73
2026-03-03 20:00:00,CP-04,Running,50.68,21.89,6.47,305.48,29.49,60.42
2026-01-13 05:00:00,CP-01,Running,51.18,24.12,6.98,350.62,32.02,71.99
2026-03-01 18:00:00,CP-04,Running,43.56,18.37,6.5,264.45,26.52,49.86
2026-01-12 12:00:00,CP-03,Running,52.88,26.09,6.85,392.39,31.14,75.08
2026-03-29 15:00:00,CP-04,Stopped,27.45,10.39,6.41,24.68,26.68,4.71
2026-01-14 09:00:00,CP-04,Running,49.93,21.63,6.63,327.41,31.21,61.76
2026-01-16 20:00:00,CP-03,Running,54.09,26.49,6.52,346.19,28.84,71.63
2026-01-03 19:00:00,CP-02,Running,46.55,20.76,6.53,315.77,28.27,60.76
2026-02-21 13:00:00,CP-03,Running,52.6,25.95,6.7,376.08,30.84,75.13
2026-02-22 21:00:00,CP-03,Running,54.64,26.88,6.71,346.11,30.0,73.7
2026-03-11 08:00:00,CP-04,Running,49.55,21.64,6.68,342.11,32.37,65.51
2026-02-23 21:00:00,CP-04,Running,47.76,20.5,6.53,274.84,28.49,57.72
2026-02-21 05:00:00,CP-03,Running,59.57,30.31,7.0,421.53,32.38,89.65
2026-02-04 06:00:00,CP-04,Running,51.95,22.88,6.72,367.87,31.39,69.35
2026-01-14 12:00:00,CP-04,Running,52.13,22.55,6.61,303.3,30.55,61.18
2026-02-09 23:00:00,CP-01,Running,50.86,23.65,6.71,357.16,29.47,65.91
2026-01-21 13:00:00,CP-04,Running,47.59,20.34,6.49,262.27,29.37,55.76
2026-02-25 08:00:00,CP-02,Running,52.38,24.01,6.79,364.47,31.14,73.31
2026-02-25 13:00:00,CP-05,Running,51.98,26.66,6.9,387.09,30.97,75.61
2026-01-27 11:00:00,CP-02,Running,51.7,23.54,6.61,357.85,30.39,70.11
2026-03-04 00:00:00,CP-01,Running,53.9,25.14,6.78,359.34,29.24,67.29
2026-01-29 01:00:00,CP-03,Running,49.9,24.72,6.89,376.49,30.71,77.04
